GoogleCloudStorageKey,Corporation1Name,Corporation1Id,Corporation2Name,Corporation2Id,Corporation1Score,Corporation2Score,DateEnded,DateEndedUnix,posted,Corporation1Comp,Corporation2Comp,matchTimeUnix,matchDay
ed6ea6fc-3ce5-48ef-a3d9-520ce1a69729,ShadowSpaceCult,2a0dfd09353bfa78a5958fa753f7a17a2e76ea4fcb92a2c6a860eae24cde03d6,"Eternal empire ",c710661fec52581acc50c1f8a96dfb2dc3e582cf877080c41714526c98cd7193,13,0,2024-02-20T18:13:33.9617083Z,1708452813961,3810,1,1,1708020813,57
d03a5ce2-d735-4de7-9e1b-d7c111c99819,"The Watchers",62a08ec3521bd62e5c8fbfc03c7d99fbf3e30fd1df80716485c9b989b27771e6,"Auscorp ",a33256c155b161f595303ef4302912cc63ddfe306cad3f53457cf55508dcad75,6,38,2024-02-20T19:08:39.1281334Z,1708456119128,3811,1,1,1708024119,57
67e51ba3-657d-415d-a43c-d50d06f4e2ad,"free ws exp",4700da789a0342a7535c3fc33803b65259d1112671572841569ed1af8451b929,"Space lover",05ae9e7fe28126b7508df0081f0d22db119cc2184a95e0c12e263272bbccc6b2,1,0,2024-02-20T19:58:45.3090966Z,1708459125309,3812,1,1,1708027125,58
5a3ae02f-4d2b-434c-9bc1-d32373b1431a,"White Star Inc.",b5bdfb5e81eac1263ce48131806cc733ec699336043c0f7af090fbe8ff21d26e,"THE BENDERA",4c9acd27de08822b8670167ae6bc94f7ecd2786d5beed82c68ad61600fc318d3,12,21,2024-02-20T20:03:45.2669926Z,1708459425266,3813,1,1,1708027425,58
25bf99e8-4d4b-4dc4-b62a-c4ac7a6b54dc,"italian warrior",250e012fb7b1b538e15fd2775ee25239b9c59b999c6c3271340cc97d4654df79,"Killer Shadow",e90d22a90153c1fd6c2f02d7d408f1cba9abb2de7f76c38fe7b1aa769df23de7,27,0,2024-02-20T22:59:04.5769904Z,1708469944576,3814,1,1,1708037944,59
6b700f26-dafa-4b37-8251-9e0c359c6c00,"ギャラクシー富士山",2d5888d985fe8a11b0227ed1ac345ca5be43e105bee9c4694e43c695bfd33649,Spaceballs,1e54a7ba8156a65b15f7f1358b682a10f856acb0f96d9e3b582c4ea175905839,2,12,2024-02-20T23:24:06.7110785Z,1708471446711,3815,1,1,1708039446,59
2f3f0915-4c4f-4562-adc0-dc03eec2e315,"2ND-R8 Corp.",e97866623598a98454b3a4724b472dc171f5e1aff84b076c43d021f0fabdc702,"羽共和体",61b6e0502a087307a2ecf50e5d84f6123ad19984dc5790c997f16a676213aa7e,13,1,2024-02-21T01:29:17.6640514Z,1708478957664,3816,1,1,1708046957,60
dce65a14-a9d0-44e2-bbe6-372048b2f416,"Stargate Corp",b698cd0d86be60954a4b995f79fffe102a71c350e47fbdc2a5827f0ed0ca455d,"붉은늑대",43d32b05645aaa9415d1c04ecbcea520d2ed5b90304770cb0ab3813cb86e2f49,58,16,2024-02-21T01:49:19.9137977Z,1708480159913,3817,1,1,1708048159,60
90a44bd2-43a2-4a49-8e08-991ba900d295,"한국우주연합",c5eef27852b12a8242ae92571d4bdaa16b3360e45fb47820da574211a095ccce,"柯伊伯带",fc3e5142b08821a025c19f7e687a2ba97cc1e728d81555f077feb04f3839c4a0,3,26,2024-02-21T02:09:20.4625257Z,1708481360462,3818,1,1,1708049360,60
74f1780d-e77a-40c0-ade0-4a829022fa33,Venture,a48bd30701e4a563543ff54e7c8091cc6b5d0e972c70e4de279a93f4df2f24b0,"第四星际",42d38d5f95c493cb1822f0c89a5366e532a9dc30c0019e03cf7ddd280bf55040,0,9,2024-02-21T02:19:21.3117588Z,1708481961311,3819,0,1,1708049961,60
822c8806-e621-42ec-ab5b-4a4628364038,GhostNakcoorp,0a15ae22cdfbd88694d3067838a78bea07746ec95f3784b3f65d77fe47d76312,"Рейнджеры",be4fa226820fee3399eb064ac8c0d05395ffa93e1c21dbb47d4708dfb0bc9347,7,3,2024-02-21T04:34:33.668328Z,1708490073668,3820,1,1,1708058073,61
3a29312f-b035-4e2f-8ca8-75910cea9101,"Poggy Rockers",47aeb151232251d9e53310e21f1290b1240c63878169968847bd1e89efc909a7,"₩.BRASIL.₩",ff7f01b2f1db7b9c75e49da4c7367325905c020eba282a97f69f33d8c19419aa,11,0,2024-02-21T05:04:36.7648328Z,1708491876764,3821,1,1,1708059876,62
046da47d-50c9-4f5e-9e1b-8ba04e5e1cbc,"星を継ぐもの",107aa372f22d23bb567b3a7fefd3442d93a2984204d7189bbb0fed1ee976ede2,"Russian Style",db02701745537e2b055f660e59bd465567c4e4b322c16ade37245ed4a40699c8,18,0,2024-02-21T05:24:38.8114987Z,1708493078811,3822,1,1,1708061078,62
0a362c8c-d8ad-442d-9798-9175eddfebec,"Black Star llc.",f6cd5aed527efed3a402f931784d68b5b7201b317118a60bd3d81b551ee87330,"九州分团",e7374c31c95ba96f5c59c7c1de632517dd4cec2d4680e25e7f34d077133e4d4f,10,0,2024-02-21T05:39:39.5639226Z,1708493979563,3823,1,1,1708061979,62
f8b9f226-400c-4ada-b968-258a4e6076ce,"The Galxey █",d52cda2701dd013db91403bab0ff5972e0d9f3a13f842daf8d633025835a6b19,Interstellar,8ee0ed32118ac719ca2a2b84e6a8c79637fc8642f194482a3ac240d2b133911f,0,14,2024-02-21T06:09:42.3723967Z,1708495782372,3824,1,1,1708063782,62
4a3d65c1-301d-49f4-a710-0b66bdf40e4f,"Black Star llc.",f6cd5aed527efed3a402f931784d68b5b7201b317118a60bd3d81b551ee87330,Albedo,8e9848f9867c594384d6a31618213447f358c7b308fee91d20991b80b513fdbb,0,32,2024-02-21T06:12:12.3292401Z,1708495932329,3825,0,1,1708063932,62
63dc2ff5-fe0f-4b44-9fcc-33b58d1e920d,ZION,99ac8e5c0f22878b9a4458953d0c712ada17ef36ae195ccf39c7921dc996adfe,"Sektion 32",16e8d18e4c51a9154959f8d3cd2417d11695210bb12baf2773eb12dea2f5966e,25,5,2024-02-21T06:19:43.5713176Z,1708496383571,3826,1,1,1708064383,62
adb06440-b1f2-45fa-850e-6c83d6c1f6eb,"Неизбежный Рок",a075d54242806374b2fc020c48e0e4ab4077ac72faeeae7568400e0e48790289,"IX Легион",1621eab3bcc1ebffe496faadcde81cd31c503b2ac667ef88fbf2d64ea1f9908b,0,30,2024-02-21T06:19:43.7215719Z,1708496383721,3827,0,1,1708064383,62
4f5732b1-d3cd-4d72-afd6-ab62e0b5b5e2,"j g f h me t y ",47918aa8890d89fb5fc148ee9fdd940dd60ae73de3f7d05ccc54fabed17e1b5f,"星光禁卫",8a3e5d55227ad679805b549aca87a2bc5acb1215ccd2af913592418385eccd25,1,2,2024-02-21T07:07:40.2483039Z,1708499260248,3828,1,1,1708067260,62
2c0a6bd1-460d-4ab8-846d-189d00a8c2ef,Likapa,430376e86f786afe6d4201e70b5fd09f2cdd41ca6d81ee693737e3361c06a1f4,"Rogue Corp",6ad28ede21f9fa3aa044f0af41c7ed474fc432adf4ca1923fa02f6f9ded0028f,39,2,2024-02-21T07:59:52.6270872Z,1708502392627,3829,1,1,1708070392,63
b324aa4e-f018-45cf-bd25-46aa29cda9bd,TheBasics,8c9069f3ec3e766d51d76851b0d21a0fb065a026e597cfebc7d8cc8cbf2b998f,"КМБ",9863510eb8d02a7be02ef6a2cf42499cbf1e7ec62df078fe82aaa791444445f4,9,1,2024-02-21T08:44:56.1188409Z,1708505096118,3830,1,1,1708073096,63
d19389e6-b4ef-40a2-b234-63404d4809f5,ProyectCorp,ac76fbb017abc5511e6d39625245f0cd8f145ef5ba96ae1760d7f2389b5e0fe1,"UKR Spase",e7fccd6d3669688f2a3eabd6b676436018d6566397ab5dab1897d1a2a47f2015,0,30,2024-02-21T09:19:59.7146493Z,1708507199714,3831,1,1,1708075199,63
e4f5c2a0-b77f-4975-b011-69dc4c7b3000,lonewolf,216c1ab0bb2cbf918019c0a38a37820a9d5d78d7c5801983ed6e3b17bebdc5f3,BrinySeal,05ada6d14c0c53422b434d3d55b1440370f85e96f93c74992cb8c4eb8f5503ba,7,10,2024-02-21T09:35:01.3099499Z,1708508101309,3832,1,1,1708076101,63
b1b653d7-8454-43f1-9f5f-31197d378f01,"第五星际",8f0d25fe4c802f32f4d3d4ad1a84583c5ae98e4a788a1fa260ef9bd70268818b,"荣耀之星",4334fd4d4ffbc89487deaec7bb38025aba46209b810578436882be271fdbff23,29,0,2024-02-21T10:45:07.6601664Z,1708512307660,3833,1,1,1708080307,64
a1f08595-2967-4bfb-8253-8fc486574a39,CIS,3efaab24560531ff257e73bfb281a7e9c0a9d591ac5aff55d05d35f2fb5e1d73,"Sussy Coloner",6e5807915020e273feb8068226c3017f946571428ad2b058a7ee8666d63faf21,28,0,2024-02-21T10:55:08.8123858Z,1708512908812,3834,1,1,1708080908,64
3f750ff6-0293-4c3a-b0fe-a1fe407a068b,VoidRunners,5d195a83bdec92e83e1f97ed8b05b35254ade000cd6ca979b81921c702b34a23,"P!RAT£ SHIP",edee949826201f74f57f45c101789757954710e3d075602dfdda7765a69a7e7c,9,0,2024-02-21T12:00:14.8227913Z,1708516814822,3835,0,1,1708084814,65
61f725e4-5279-4824-aa2b-a29c719eb5a3,"Sussy Coloner",6e5807915020e273feb8068226c3017f946571428ad2b058a7ee8666d63faf21,"拆迁大队",d8de6fa1ed53aeb856209de01d8a990a562d7438e0abe2cfe50776bb11345f17,5,26,2024-02-21T12:25:17.8651826Z,1708518317865,3836,0,1,1708086317,65
699199a0-ab4e-41e3-acd2-ccea86aee7f1,"Soul System",1723dea490699d1ea8c63e03979aef391a21033bf22d9836452a37542cfc238e,Ark,febd79d038ed9af667e201309060d9662ba825ba9be2b5b95418ac20a8e70c80,0,42,2024-02-21T13:00:21.8290658Z,1708520421829,3837,1,1,1708088421,65
46853f0b-1e15-4aa7-9883-0dc4b849436f,"ЧВК ""Котики""",b770b833fe257bc6accd1bbe82a887971291dd0038f8aa627a47f3ce063265c0,"Вселенские 40%",963d73346ebb929607f54404f481ac2273b4f483915b93144d0757b066a1fd99,6,3,2024-02-21T13:05:21.4117712Z,1708520721411,3838,1,0,1708088721,65
7b22d08f-b525-472a-b68b-abccb36ba160,"РОДНЫЕ.",64c5cb7cd357c68809a13e9a1f99c7e8b29bdb1f448796c8262cec88b825aabb,"the Rubber Duck",bfd6a197d72d0b643c6693e66b9a10db61f75ae242a0bd7c09bdd553ae951ee6,20,7,2024-02-21T13:35:24.9135465Z,1708522524913,3839,1,1,1708090524,65
76282c7b-0c11-40fa-8dd4-7965fdf500dd,"Grunthal Gang",0ab98cd1f1b195397b27360ea0dee2527f1504c9f5d4867e719d6f1f73efb01d,Ender,71bc7ab0134ea1a0c057680d9d8465bd65b54fc1c78d9b7b9b582baabfd46e0d,18,60,2024-02-21T14:10:28.5708906Z,1708524628570,3840,0,1,1708092628,65
4b7bf3af-9c5b-4fd6-936e-c3c05f20d9e1,"Crux Cadre",41cdba59897d5e01412601b648c1a692368d92c198123f9ab442f2a23464b375,"Lacuna Ind.",09f1be75e07236be87e2fa3f6e2f82f396666cd220f25f1250ba8b9e71e1e1b7,15,5,2024-02-21T14:40:32.4710991Z,1708526432471,3841,1,1,1708094432,66
0616275b-9e27-4c4b-b6f3-591a6e38d7c1,"水晶星际集团",6390d7a4666ac4537ef5eacf76dd1c2f34548cc588aac8dad423c308ad1c0f3d,AFronteiraFinal,f0c64a4babe1fb017902406f1f331c63129409bccfba868cadc10cf1d064b9d4,0,12,2024-02-21T15:05:35.924989Z,1708527935924,3842,1,1,1708095935,66
70180535-368c-4756-877e-a6e5fdce387c,VoidRunners,5d195a83bdec92e83e1f97ed8b05b35254ade000cd6ca979b81921c702b34a23,TheBasics,8c9069f3ec3e766d51d76851b0d21a0fb065a026e597cfebc7d8cc8cbf2b998f,15,2,2024-02-21T16:15:42.3700671Z,1708532142370,3843,1,0,1708100142,66
8503badf-9a05-469c-afd4-9341648b819f,OrderofTheGeon,85f6a14e4f7488eb8134ea422522636da92d121d81297b3018e1e69fac907762,"Nexland Ind.",d944d7c48fcdf12fbe80bbfaec82482895285c344a643e8e679fc22617a2c44a,2,1,2024-02-21T18:20:56.6768054Z,1708539656676,3844,1,0,1708107656,67
60498e71-5835-4260-a746-cc940f2b6a32,"Highland Ind. ",ba78f9ff67f8944bf4b0152d98968e0ad6c9c86cc2fc518284c0745060e90e2c,Bunker,583eeb4aaa577ce5d9806fc637f83d7c02b2a29fa2d47eb38fd658be8ef93588,1,29,2024-02-21T18:20:56.7657519Z,1708539656765,3845,1,1,1708107656,67
02263b8f-3da0-41e3-87b9-94a3914af55e,"Corvus Ind.",f99305aca0eca2f37971c97916647c8edd0258de0d30a3de61941700e7fb2c94,"Unión latina",9919a50d277644f496c19d5becdf40abb251d000345f049632329f0b35b7fbf1,1,23,2024-02-21T19:22:51.601483Z,1708543371601,3846,1,0,1708111371,68
3eb5dd6e-4eed-4b6e-b9f6-0ef0a7200665,RACNAROK,925ee28e565a662efccf71b5762e6a40b9eacdff2237454dc0e5aa1dcbd44294,"9-Й СКОРПИОН",5ad79ec30d5d805635609e2b1e1cf5f399486c1d57f6101cb6015afbd50f5913,0,18,2024-02-21T20:26:09.5766433Z,1708547169576,3847,0,1,1708115169,68
1501a038-56f0-4763-b2bd-a26e52dae704,Nebula,38bd8c92bc5f2d4ff240d58da260855d87eb4c2c4a241735c5d72215d4a191fb,Germania,e088c9a1e761ef8c1f07a1d374886006b0ecace15d07b9549e3655729b630897,13,5,2024-02-21T21:36:17.9184096Z,1708551377918,3848,1,1,1708119377,69
9d7bafe0-1da9-45cd-8507-e2173fcc1763,"Star Fleet",b50e0529c2b2e86bae23d0fb4cbcdc4bff7615c45efb95150747a89dd3ea0231,"Los Unidos ",963d98b9a64c86c9edc86daabe201f5d7e1f42bbeb0f45671b44a87e0b288e91,2,3,2024-02-21T22:36:23.9132649Z,1708554983913,3849,1,1,1708122983,69
006bd222-3aee-49d5-b601-2bd4ec464593,"Death Flight",b343459f43f0a7c366dd05dcac02d78c7a8d6cf09c7241e9b558a92e2456e1d4,"ГОРИЗОНТ",fc3e048fc6343ca1150c739ea0ee3851e467726090f1a6be2e8ce1f4851c7362,39,0,2024-02-21T23:31:28.8093197Z,1708558288809,3850,1,0,1708126288,69
48db2184-b597-411d-9ebe-ec6602a5ebff,DarkMoon,90066f3df9499804310418b33334c0ae72f144b5592c4863ac52d2b2eace302a,"NERF TOY'S",34838966e1d5c2467f7985cafe5dd5c420c5ac919621da59c90867f11d1162d0,24,0,2024-02-22T00:41:34.3636147Z,1708562494363,3851,1,1,1708130494,70
5310d858-3255-41b9-a0bd-ee711f5f1d06,"Lacuna X",fb10f33f3db17b99b0d227f17e7fde76ef067dc4a4bb4ae05e46c76d2e5e8ea1,USAR@Hadesstar,f9078ab279bc09e07910475611036038dcd3afd7840597abb5b738afbb32db33,33,0,2024-02-22T01:01:36.6601505Z,1708563696660,3852,1,1,1708131696,70
447f97f3-6a27-4e37-b053-b511705b53aa,"拆迁大队",d8de6fa1ed53aeb856209de01d8a990a562d7438e0abe2cfe50776bb11345f17,"萌新港(大佬港)",e6d9b9da7a037e3572cb594dfeba7b282b66509228c9f4f1b2138f873caa3cf3,10,16,2024-02-22T01:56:40.0106085Z,1708567000010,3853,0,1,1708135000,70
d3409457-4fff-4840-9073-2194e5fd58db,"Grunthal Gang",0ab98cd1f1b195397b27360ea0dee2527f1504c9f5d4867e719d6f1f73efb01d,"ГОРИЗОНТ",fc3e048fc6343ca1150c739ea0ee3851e467726090f1a6be2e8ce1f4851c7362,60,5,2024-02-22T02:21:42.6604693Z,1708568502660,3854,1,1,1708136502,70
525cb665-47ae-4272-ab9e-39dc5b691cf7,"Blood Hounds",e2741eb5c16b8ee8bb67a529e90c2891eaa23eddfb2a911cc0f3687d5a47c75e,"Star Destroyers",32ba20918cd8720602fefb3bc676a6ba5195314479040f70eadc728fbbc2698d,15,2,2024-02-22T03:36:49.1689862Z,1708573009168,3855,1,1,1708141009,71
bea86ca9-36ba-4b87-ad5d-1ab0a8484bc8,ZION,99ac8e5c0f22878b9a4458953d0c712ada17ef36ae195ccf39c7921dc996adfe,"You Win",972debff8c750fc5774a5af41280e0796ef1e0d306bde0558cd116522d9b7c43,11,0,2024-02-22T06:37:05.4222977Z,1708583825422,3856,0,0,1708151825,72
19f1bb35-9bd4-4ab1-ae25-4d07a1567f36,"Lacuna Holdings",17f4ece94ed033805ed258868416020d302254e2e3becbd1e25381be7933be76,USSR,d1f3713f3ff030b927f8726f1b332023410e7573481c1e7aabf8e4799047c31c,3,18,2024-02-22T06:42:06.1128548Z,1708584126112,3857,1,1,1708152126,72
22cb6967-a06f-4dd0-b54e-80c60eaaaf66,"Lacuna Academy",ed67ca44432a8fad3aec6fab3e7f305d394d2b41844391fd29e1ce2b316b336b,"Nexland Ind.",d944d7c48fcdf12fbe80bbfaec82482895285c344a643e8e679fc22617a2c44a,9,1,2024-02-22T07:02:08.0171869Z,1708585328017,3858,1,1,1708153328,72
a0ba042c-4704-4e40-a4bf-b6d7f6001c58,"元素联邦",e9d602d617d5c81270107c15a6d1f1717c5016abad802d3629f7f4301a58e95e,"Альянс",a7d0478626828d7428aeeb5115f68e790f7e4c8a7f917812ec2241178e1c3f50,18,6,2024-02-22T08:02:13.769651Z,1708588933769,3859,1,1,1708156933,73
e0dc22e8-5df9-4205-8752-efcdda0b53d4,Starlancer,ef3681f4433ada2b05c563519c377662b1755fed13e8c6cbae8f4af3249d5bda,"Blood Hounds",e2741eb5c16b8ee8bb67a529e90c2891eaa23eddfb2a911cc0f3687d5a47c75e,3,14,2024-02-22T09:22:21.6108866Z,1708593741610,3860,1,0,1708161741,73
b0da7ce5-b9be-4de5-93b8-db70407f4105,"Soylent Corp.",9f978f9cca690b76981d538d63260cd39d51427e5d69412113ccad02cc7cac2d,"IX Легион",1621eab3bcc1ebffe496faadcde81cd31c503b2ac667ef88fbf2d64ea1f9908b,47,3,2024-02-22T09:27:22.359078Z,1708594042359,3861,1,0,1708162042,73
4ec7e022-4457-4ae8-8e2b-b8476242fc82,DarkMoon,90066f3df9499804310418b33334c0ae72f144b5592c4863ac52d2b2eace302a,"Повстанцы Хаоса",1358877fcc123cef74de06c83a943f27a7fad0ab6d20989f767ce88d4d195ace,0,35,2024-02-22T09:52:24.8698706Z,1708595544869,3862,0,1,1708163544,74
113c0b76-7143-441e-98e1-44e539b6ae35,BlakkFlot,55c9ba9c0d06d8c8f3684544bd7452f440470b687b9e5a2ae40e55044b61e711,"猎户座星云",6eb23240d8c185984cab8e829f9aba441b284c7a003241d3a521da840a6cbff4,9,0,2024-02-22T10:17:27.0205703Z,1708597047020,3863,1,1,1708165047,74
6cd2216e-0c4e-4951-8ac9-33e3f7ca2c2a,"公共星际集团",f57faccefed6ab561fa61ac8e6f60708928e3a8b5caa5172c97c2a29348aed37,"Ws Polaris",aed0edd750f895de01d5a257db42bba7b2098421901f1cf0352b992242d967d9,1,5,2024-02-22T12:32:40.862595Z,1708605160862,3864,0,1,1708173160,75
f66da165-75cc-4c08-a7e4-9db9d02cdccb,"公共星际集团",f57faccefed6ab561fa61ac8e6f60708928e3a8b5caa5172c97c2a29348aed37,"黑色长城",8494a7ecc96c5cc06e4d9c7824f2c0cf9fde23e2878b0305b618382fb4068005,3,0,2024-02-22T12:52:42.114733Z,1708606362114,3865,1,1,1708174362,75
508ddb31-86aa-49d2-8062-6c01105fb346,"King's Guard",39833a864277b04f9bad126a54a03bfa2c9f9473d3e504b3579cbdc18a4d7e75,"大舰队がな",31c613a73fedabefb27a1d68ac5b662b294e86a0afaaddec87084b04d7791dbc,15,0,2024-02-22T14:02:50.1727053Z,1708610570172,3866,1,1,1708178570,75
c8de4fd6-6640-433d-893a-f045ef23b0e9,Seila,8749ed87cb9e85c88599f3bb9f9159e00561229eb1690cb36d565a054638cc52,"King's Guard",39833a864277b04f9bad126a54a03bfa2c9f9473d3e504b3579cbdc18a4d7e75,4,4,2024-02-22T15:28:00.4777789Z,1708615680477,3867,1,0,1708183680,76
bb578358-d8c5-4926-8907-2966efe3e28d,"R-6 satalite",ce3450a529768e932b3aeb4c6f39b9295e6e07d010b209d0120c0125799adc43,DarkSide,a05d1feeae198a1f2ef98606bf83fdfa2254f2ac62f3db20cd5b09449257b8cd,13,2,2024-02-22T16:38:08.4124887Z,1708619888412,3868,1,1,1708187888,76
0004ba6c-b549-4014-9139-edf52749d7b6,"α阿尔法",0051cb18cf31f6d75dff8017ba8658dd87c5b87d0a7380e447eb68487f30dc27,"<a>超越®</a>光速℡",771c827eb591813e3b88ff38b0031d09519b0f3d5fe01666aa4711bfd5052857,0,20,2024-02-22T17:03:11.2660299Z,1708621391266,3869,1,1,1708189391,77
5ee7d769-87fb-47ef-8417-2e1177ff60f7,"Paramedic ICU",2b046351c951cf9e05492ee383c44783b21c628831f51b1a04c9e5404b9b9fa3,DarkSide,a05d1feeae198a1f2ef98606bf83fdfa2254f2ac62f3db20cd5b09449257b8cd,14,3,2024-02-22T17:48:16.9181258Z,1708624096918,3870,1,0,1708192096,77
19f6a079-f147-430b-9960-7bd2b6da49e2,SternenStaub,11f1e8a4d522eaef8cb40c95d07b4533097aa6509ddafd1d7efc1449e8b10f38,"The Allegiant",1c4cfbcf7902769aff100297d9174153f4c0528ed07918ba494f763a1315ffc6,9,17,2024-02-22T18:13:19.4280873Z,1708625599428,3871,1,1,1708193599,77
c9bfc051-7144-42e0-be31-fef20f670a89,VoidCorp,b866417e5607f8434347bb5f986e37c4fa7dda68b3882f0135d186043d3f68a3,111,8d75e4e46c8d7085ee9d2a2cea20a90129b724ea01c8a20b2f43f83bf3de2350,4,31,2024-02-22T18:38:21.560749Z,1708627101560,3872,1,1,1708195101,77
959f179e-c6bd-44df-af30-373fcd75a2d5,Looping,08524086f45f2e6109e583baf940197663aa3e155c32fcdbb04f319343a5eb0c,"United Stars ",312c90cac9a249b2179da8891f78c1a90bd16d0bf3391509d6a3d8e9a35a3d36,13,19,2024-02-22T20:38:34.6112428Z,1708634314611,3873,1,1,1708202314,78
a5cde49f-b5ae-4479-80df-5cf4f760c7a0,"Space Rangers",da0952db0de44e4eee72d9ffa2394d5818565c5c16d89a1313c6df07417f9fb3,"Hail Hydra",32527ae821386573e64d75451a2fce9d6731e290d0cfab03e7d953356979baf8,18,0,2024-02-22T23:02:27.4574008Z,1708642947457,3874,1,1,1708210947,79
3da2312d-73d2-4d6c-a02c-6448e3cf1b62,Highlife,e667e116808de19118853c1729815a3431a83531f951514ab8aa77a345cc8e40,"Слава Украине!",15bb6468a62584f5281a81614dde743b4bbf2196289e4c346da53f96e2e140c1,0,15,2024-02-22T23:08:49.9184362Z,1708643329918,3875,1,1,1708211329,79
ebbf201f-9ee4-48c4-80d8-be39029a951c,"Cyber Star",358bbbde0af23c5f41cdb4fde95bb713989c7812b5a0358f7c34ecceca19916c,"Spica​",df96d6d34c4906312183050c8aa7a502678ab2902b7c23112aa9fda827bb4191,1,42,2024-02-22T23:58:54.7084527Z,1708646334708,3876,1,1,1708214334,79
2b09ac43-97e5-4d02-9b4f-b46ec3276144,"Tuatha De Danan",7741dbd0c9e7ddbc162e374691cb3346e4bb6600840f7962ec4a4414d5d2f780,Odessa,f509f71fafc573fb7aad51ddd9d82668162fe80073506ca5dc2e68cb795cffea,30,11,2024-02-23T00:03:55.3592431Z,1708646635359,3877,1,1,1708214635,10
aac91b22-178c-425b-8056-9deff84712ac,"遨游星空  kdy分盟",74a42c9e5b716ea7c784243c029ad5dc1871f6b81692170099efdf8d3f94ba8f,"Spica​",df96d6d34c4906312183050c8aa7a502678ab2902b7c23112aa9fda827bb4191,2,5,2024-02-23T00:38:58.2109653Z,1708648738210,3878,1,0,1708216738,10
f604d729-c679-48f4-b38c-204f3eb07534,"湖心亭看雪",eb4316c2fbedc2f03ed45e128c8c8d96376d1d1125790a9b9697481dacd002fb,101,6b4681e994e78199b26297184be90aaf1928c04f6323f02fc316d25729e121e6,7,16,2024-02-23T00:38:58.2120201Z,1708648738212,3879,1,1,1708216738,10
00cf19c8-c58c-4a8c-9a90-f47284f8f111,"探索舰队",c18acd17d6d643817b2bf8f28c2bf82cae881f0dd6d41528c9cfbe3292a7de29,"中国星际联盟",6d595623b3ba17629ed70438d85d84622ba49e733e5d6d57765a9e0a477dfc81,2,8,2024-02-23T01:14:01.065479Z,1708650841065,3880,1,0,1708218841,10
26b5e496-9141-40ae-9a91-29c77e842170,"Dumpster Fire 2",37d473dec00d4d68e29963e3b423670aac735e7c1f256276e6c2e7d62180b0f8,101,6b4681e994e78199b26297184be90aaf1928c04f6323f02fc316d25729e121e6,22,0,2024-02-23T01:24:02.2592967Z,1708651442259,3881,1,0,1708219442,10
e7bb8745-f732-49f6-871f-60889a291bf9,"数字星际集团",ccbf6be33652cb1b91bc9047b966ffdd6b313cc569d1e0a9fb832e6e8dc1d361,"遨游星空  kdy分盟",74a42c9e5b716ea7c784243c029ad5dc1871f6b81692170099efdf8d3f94ba8f,0,5,2024-02-23T02:10:30.947829Z,1708654230947,3882,1,1,1708222230,10
16d322ca-b4bc-4b06-a0d1-c5666fad8421,"Rogue One",7ae9b210fd68f3dfa93682a1191388e569dc54fe9d762f02110cd7ac9c1d4477,"Dumpster Fire 2",37d473dec00d4d68e29963e3b423670aac735e7c1f256276e6c2e7d62180b0f8,4,0,2024-02-23T02:29:07.964459Z,1708655347964,3883,1,0,1708223347,11
38acf99b-0654-4299-9580-80d9e56bc897,Decode,848408d1ee1a3c08302a936241ea5cbe170cb66dc343d3339ed3ae4baeb82e57,"titan tv",30ba418a884a4c2f888c814c6adfd9f30d995c155ccdc8aafa74ae4dc30f1c39,19,0,2024-02-23T04:09:16.1058418Z,1708661356105,3884,1,1,1708229356,11
44710cc5-ec80-4143-8313-c3e4fe47b23a,BattleCo,6fedbaaa5e81626ae4028e9ec468585dffa6b131eedb09b88a3ac88b7bca681e,"BlackStar Order",e75857448fb1e8d620c964ec4abe23f7e07374a4a70fde79f655862152e8f428,1,24,2024-02-23T05:44:24.7221371Z,1708667064722,3885,1,0,1708235064,12
7b1b907d-cac6-4b57-9909-f78bd93d2bef,"REY DE REYES",3400c8c832317ae214792a1e1ce914867af247bc0b4f021bd71a18e977cb60cb,Ukraine,b5cbc09cd1dc9356c73eaab3b70c1e8a08578a09dd0b80c557f77798c94c8fc3,2,0,2024-02-23T05:46:27.576039Z,1708667187576,3886,1,1,1708235187,12
eb9c5d96-04b8-4523-9b8f-87d342e59a27,"СССР",9291f24e53a2d2d23f3f2fa934a9db2247ebfc94e3a48666dbdf0e2d160c4cfd,"Спутник",0ae15c4db6dc8c3f4bf3eb6aa93bffd4ea9281b06b721ab103c0078646bfe58c,32,9,2024-02-23T06:09:26.2689806Z,1708668566268,3887,1,0,1708236566,12
a486bc88-04c9-48a2-b01a-128834c914dc,BrazilCorp.,623f28fa77360220e64570e6493ec911dc1e814d1686305b7879da48d808d1cf,"Free Thinkers 2",9fc879b45c4053ac93d6eebdb14d856a828df8fd85800df616cdd3332683a695,34,1,2024-02-23T06:44:30.263648Z,1708670670263,3888,1,1,1708238670,12
5c7768ce-948e-4307-9470-c2ee8983f995,StellaMysterium,cfaaa81ed93cc9361ade470c3414c73ecf77068badd68d624c7b3f486d142b10,"八月政府",72097ba1b36daa9482410e9d2b442965a1f4bbb7bb7974995521f1a948244424,28,12,2024-02-23T07:34:35.3149397Z,1708673675314,3889,1,1,1708241675,13
